x: 0, y: 0Vx: 0, Vy: 0time0
x: 2.67997, y: 0.848471Vx: 0.204554, Vy: 0.964347time11.7
x: 2.68202, y: 0.858114Vx: 0.204554, Vy: 0.964347time11.71
x: 2.68407, y: 0.867757Vx: 0.204554, Vy: 0.964347time11.72
x: 2.68611, y: 0.877401Vx: 0.204554, Vy: 0.964347time11.73
x: 2.68816, y: 0.887044Vx: 0.204554, Vy: 0.964347time11.74
x: 2.6902, y: 0.896688Vx: 0.204554, Vy: 0.964347time11.75
x: 2.69225, y: 0.906331Vx: 0.204554, Vy: 0.964347time11.76
x: 2.69429, y: 0.915975Vx: 0.204554, Vy: 0.964347time11.77
x: 2.69634, y: 0.925618Vx: 0.204554, Vy: 0.964347time11.78
x: 2.69838, y: 0.935262Vx: 0.204554, Vy: 0.964347time11.79
x: 2.70043, y: 0.944905Vx: 0.204554, Vy: 0.964347time11.8
x: 2.70248, y: 0.954549Vx: 0.204554, Vy: 0.964347time11.81
x: 2.70452, y: 0.964192Vx: 0.204554, Vy: 0.964347time11.82
x: 2.70657, y: 0.973836Vx: 0.204554, Vy: 0.964347time11.83
x: 2.70861, y: 0.983479Vx: 0.204554, Vy: 0.964347time11.84
x: 2.71066, y: 0.993123Vx: 0.204554, Vy: 0.964347time11.85
x: 2.7127, y: 1.00277Vx: 0.204554, Vy: 0.964347time11.86
x: 2.71475, y: 1.01241Vx: 0.204554, Vy: 0.964347time11.87
x: 2.71679, y: 1.02205Vx: 0.204554, Vy: 0.964347time11.88
x: 2.71884, y: 1.0317Vx: 0.204554, Vy: 0.964347time11.89
x: 2.72089, y: 1.04134Vx: 0.204554, Vy: 0.964347time11.9
x: 2.72293, y: 1.05098Vx: 0.204554, Vy: 0.964347time11.91
x: 2.72498, y: 1.06063Vx: 0.204554, Vy: 0.964347time11.92
x: 2.72702, y: 1.07027Vx: 0.204554, Vy: 0.964347time11.93
x: 2.72907, y: 1.07991Vx: 0.204554, Vy: 0.964347time11.94
x: 2.73111, y: 1.08956Vx: 0.204554, Vy: 0.964347time11.95
x: 2.73316, y: 1.0992Vx: 0.204554, Vy: 0.964347time11.96
x: 2.7352, y: 1.10884Vx: 0.204554, Vy: 0.964347time11.97
x: 2.73725, y: 1.11849Vx: 0.204554, Vy: 0.964347time11.98
x: 2.73929, y: 1.12813Vx: 0.204554, Vy: 0.964347time11.99
x: 2.74134, y: 1.13777Vx: 0.204554, Vy: 0.964347time12
x: 2.74339, y: 1.14742Vx: 0.204554, Vy: 0.964347time12.01
x: 2.74543, y: 1.15706Vx: 0.204554, Vy: 0.964347time12.02
x: 2.74748, y: 1.1667Vx: 0.204554, Vy: 0.964347time12.03
x: 2.74952, y: 1.17635Vx: 0.204554, Vy: 0.964347time12.04
x: 2.75157, y: 1.18599Vx: 0.204554, Vy: 0.964347time12.05
x: 2.75361, y: 1.19564Vx: 0.204554, Vy: 0.964347time12.06
x: 2.75566, y: 1.20528Vx: 0.204554, Vy: 0.964347time12.07
x: 2.7577, y: 1.21492Vx: 0.204554, Vy: 0.964347time12.08
x: 2.75975, y: 1.22457Vx: 0.204554, Vy: 0.964347time12.09
x: 2.7618, y: 1.23421Vx: 0.204554, Vy: 0.964347time12.1
x: 2.76384, y: 1.24385Vx: 0.204554, Vy: 0.964347time12.11
x: 2.76589, y: 1.2535Vx: 0.204554, Vy: 0.964347time12.12
x: 2.76793, y: 1.26314Vx: 0.204554, Vy: 0.964347time12.13
x: 2.76998, y: 1.27278Vx: 0.204554, Vy: 0.964347time12.14
x: 2.77202, y: 1.28243Vx: 0.204554, Vy: 0.964347time12.15
x: 2.77407, y: 1.29207Vx: 0.204554, Vy: 0.964347time12.16
x: 2.77611, y: 1.30171Vx: 0.204554, Vy: 0.964347time12.17
x: 2.77816, y: 1.31136Vx: 0.204554, Vy: 0.964347time12.18
x: 2.78021, y: 1.321Vx: 0.204554, Vy: 0.964347time12.19
x: 2.78225, y: 1.33064Vx: 0.204554, Vy: 0.964347time12.2
x: 2.7843, y: 1.34029Vx: 0.204554, Vy: 0.964347time12.21
x: 2.78634, y: 1.34993Vx: 0.204554, Vy: 0.964347time12.22
x: 2.78839, y: 1.35957Vx: 0.204554, Vy: 0.964347time12.23
x: 2.79043, y: 1.36922Vx: 0.204554, Vy: 0.964347time12.24
x: 2.79248, y: 1.37886Vx: 0.204554, Vy: 0.964347time12.25
x: 2.79452, y: 1.3885Vx: 0.204554, Vy: 0.964347time12.26
x: 2.79657, y: 1.39815Vx: 0.204554, Vy: 0.964347time12.27
x: 2.79862, y: 1.40779Vx: 0.204554, Vy: 0.964347time12.28
x: 2.80066, y: 1.41743Vx: 0.204554, Vy: 0.963942time12.29
x: 2.80271, y: 1.42707Vx: 0.204554, Vy: 0.962625time12.3
x: 2.80475, y: 1.43669Vx: 0.204554, Vy: 0.961309time12.31
x: 2.8068, y: 1.44629Vx: 0.204554, Vy: 0.959992time12.32
x: 2.80884, y: 1.45589Vx: 0.204554, Vy: 0.958676time12.33
x: 2.81089, y: 1.46547Vx: 0.204554, Vy: 0.957359time12.34
x: 2.81293, y: 1.47503Vx: 0.204554, Vy: 0.956043time12.35
x: 2.81498, y: 1.48459Vx: 0.204554, Vy: 0.954726time12.36
x: 2.81703, y: 1.49413Vx: 0.204554, Vy: 0.952457time12.37
x: 2.81907, y: 1.50363Vx: 0.204554, Vy: 0.948315time12.38
x: 2.82112, y: 1.51309Vx: 0.204554, Vy: 0.944173time12.39
x: 2.82316, y: 1.52251Vx: 0.204554, Vy: 0.940031time12.4
x: 2.82521, y: 1.53189Vx: 0.204554, Vy: 0.935889time12.41
x: 2.82725, y: 1.54123Vx: 0.204554, Vy: 0.931747time12.42
x: 2.8293, y: 1.55053Vx: 0.204554, Vy: 0.927605time12.43
x: 2.83134, y: 1.55978Vx: 0.204554, Vy: 0.923462time12.44
x: 2.83339, y: 1.56898Vx: 0.204554, Vy: 0.916108time12.45
x: 2.83544, y: 1.57811Vx: 0.204554, Vy: 0.908435time12.46
x: 2.83748, y: 1.58715Vx: 0.204554, Vy: 0.900762time12.47
x: 2.83953, y: 1.59612Vx: 0.204554, Vy: 0.893089time12.48
x: 2.84157, y: 1.60501Vx: 0.204554, Vy: 0.885415time12.49
x: 2.84362, y: 1.61383Vx: 0.204554, Vy: 0.877742time12.5
x: 2.84566, y: 1.62257Vx: 0.204554, Vy: 0.868832time12.51
x: 2.84771, y: 1.6312Vx: 0.204554, Vy: 0.858832time12.52
x: 2.84975, y: 1.63974Vx: 0.204554, Vy: 0.848832time12.53
x: 2.8518, y: 1.64818Vx: 0.204554, Vy: 0.838832time12.54
x: 2.85384, y: 1.65652Vx: 0.204554, Vy: 0.828832time12.55
x: 2.85589, y: 1.66476Vx: 0.204554, Vy: 0.818832time12.56
x: 2.85794, y: 1.6729Vx: 0.204554, Vy: 0.808832time12.57
x: 2.85998, y: 1.68093Vx: 0.204554, Vy: 0.798832time12.58
x: 2.86203, y: 1.68887Vx: 0.204554, Vy: 0.788832time12.59
x: 2.86407, y: 1.69671Vx: 0.204554, Vy: 0.778832time12.6
x: 2.86612, y: 1.70445Vx: 0.204554, Vy: 0.768832time12.61
x: 2.86816, y: 1.71209Vx: 0.204554, Vy: 0.758832time12.62
x: 2.87021, y: 1.71963Vx: 0.204554, Vy: 0.748832time12.63
x: 2.87225, y: 1.72706Vx: 0.204554, Vy: 0.738832time12.64
x: 2.8743, y: 1.7344Vx: 0.204554, Vy: 0.728832time12.65
x: 2.87635, y: 1.74164Vx: 0.204554, Vy: 0.718832time12.66
x: 2.87839, y: 1.74878Vx: 0.204554, Vy: 0.708832time12.67
x: 2.88044, y: 1.75582Vx: 0.204554, Vy: 0.698832time12.68
x: 2.88248, y: 1.76276Vx: 0.204554, Vy: 0.688832time12.69
x: 2.88453, y: 1.76959Vx: 0.204554, Vy: 0.678832time12.7
x: 2.88657, y: 1.77633Vx: 0.204554, Vy: 0.668832time12.71
x: 2.88862, y: 1.78297Vx: 0.204554, Vy: 0.658832time12.72
x: 2.89066, y: 1.78951Vx: 0.204554, Vy: 0.648832time12.73
x: 2.89271, y: 1.79595Vx: 0.204554, Vy: 0.638832time12.74
x: 2.89476, y: 1.80229Vx: 0.204554, Vy: 0.628832time12.75
x: 2.8968, y: 1.80852Vx: 0.204554, Vy: 0.618832time12.76
x: 2.89885, y: 1.81466Vx: 0.204554, Vy: 0.608832time12.77
x: 2.90089, y: 1.8207Vx: 0.204554, Vy: 0.598832time12.78
x: 2.90294, y: 1.82664Vx: 0.204554, Vy: 0.588832time12.79
x: 2.90498, y: 1.83248Vx: 0.204554, Vy: 0.578832time12.8
x: 2.90703, y: 1.83822Vx: 0.204554, Vy: 0.568832time12.81
x: 2.90907, y: 1.84385Vx: 0.204554, Vy: 0.558832time12.82
x: 2.91112, y: 1.84939Vx: 0.204554, Vy: 0.548832time12.83
x: 2.91317, y: 1.85483Vx: 0.204554, Vy: 0.538832time12.84
x: 2.91521, y: 1.86017Vx: 0.204554, Vy: 0.528832time12.85
x: 2.91726, y: 1.86541Vx: 0.204554, Vy: 0.518832time12.86
x: 2.9193, y: 1.87054Vx: 0.204554, Vy: 0.508832time12.87
x: 2.92135, y: 1.87558Vx: 0.204554, Vy: 0.498832time12.88
x: 2.92339, y: 1.88052Vx: 0.204554, Vy: 0.488832time12.89
x: 2.92544, y: 1.88536Vx: 0.204554, Vy: 0.478832time12.9
x: 2.92748, y: 1.8901Vx: 0.204554, Vy: 0.468832time12.91
x: 2.92953, y: 1.89474Vx: 0.204554, Vy: 0.458832time12.92
x: 2.93158, y: 1.89927Vx: 0.204554, Vy: 0.448832time12.93
x: 2.93362, y: 1.90371Vx: 0.204554, Vy: 0.438832time12.94
x: 2.93567, y: 1.90805Vx: 0.204554, Vy: 0.428832time12.95
x: 2.93771, y: 1.91229Vx: 0.204554, Vy: 0.418832time12.96
x: 2.93976, y: 1.91643Vx: 0.204554, Vy: 0.408832time12.97
x: 2.9418, y: 1.92047Vx: 0.204554, Vy: 0.398832time12.98
x: 2.94385, y: 1.9244Vx: 0.204554, Vy: 0.388832time12.99
x: 2.94589, y: 1.92824Vx: 0.204554, Vy: 0.378832time13
x: 2.94794, y: 1.93198Vx: 0.204554, Vy: 0.368832time13.01
x: 2.94999, y: 1.93562Vx: 0.204554, Vy: 0.358832time13.02
x: 2.95203, y: 1.93916Vx: 0.204554, Vy: 0.348832time13.03
x: 2.95408, y: 1.9426Vx: 0.204554, Vy: 0.338832time13.04
x: 2.95612, y: 1.94593Vx: 0.204121, Vy: 0.328832time13.05
x: 2.95816, y: 1.94917Vx: 0.202805, Vy: 0.318832time13.06
x: 2.96018, y: 1.95231Vx: 0.201488, Vy: 0.308832time13.07
x: 2.96219, y: 1.95535Vx: 0.200172, Vy: 0.298832time13.08
x: 2.96418, y: 1.95829Vx: 0.198855, Vy: 0.288832time13.09
x: 2.96616, y: 1.96113Vx: 0.197539, Vy: 0.278832time13.1
x: 2.96813, y: 1.96386Vx: 0.196222, Vy: 0.268832time13.11
x: 2.97009, y: 1.9665Vx: 0.194906, Vy: 0.258832time13.12
x: 2.97203, y: 1.96904Vx: 0.192579, Vy: 0.248832time13.13
x: 2.97393, y: 1.97148Vx: 0.188436, Vy: 0.238832time13.14
x: 2.9758, y: 1.97382Vx: 0.184294, Vy: 0.228832time13.15
x: 2.97762, y: 1.97606Vx: 0.180152, Vy: 0.218832time13.16
x: 2.9794, y: 1.97819Vx: 0.17601, Vy: 0.208832time13.17
x: 2.98114, y: 1.98023Vx: 0.171868, Vy: 0.198832time13.18
x: 2.98284, y: 1.98217Vx: 0.167726, Vy: 0.188832time13.19
x: 2.98449, y: 1.98401Vx: 0.163584, Vy: 0.178832time13.2
x: 2.98609, y: 1.98575Vx: 0.156157, Vy: 0.168832time13.21
x: 2.98762, y: 1.98739Vx: 0.148483, Vy: 0.158832time13.22
x: 2.98906, y: 1.98892Vx: 0.14081, Vy: 0.148832time13.23
x: 2.99043, y: 1.99036Vx: 0.133137, Vy: 0.138832time13.24
x: 2.99173, y: 1.9917Vx: 0.125463, Vy: 0.128832time13.25
x: 2.99294, y: 1.99294Vx: 0.11779, Vy: 0.118832time13.26
x: 2.99408, y: 1.99408Vx: 0.108832, Vy: 0.108832time13.27
x: 2.99512, y: 1.99512Vx: 0.098832, Vy: 0.098832time13.28
x: 2.99605, y: 1.99605Vx: 0.088832, Vy: 0.088832time13.29
x: 2.99689, y: 1.99689Vx: 0.078832, Vy: 0.078832time13.3
x: 2.99763, y: 1.99763Vx: 0.068832, Vy: 0.068832time13.31
x: 2.99827, y: 1.99827Vx: 0.058832, Vy: 0.058832time13.32
x: 2.99881, y: 1.99881Vx: 0.048832, Vy: 0.048832time13.33
x: 2.99925, y: 1.99925Vx: 0.038832, Vy: 0.038832time13.34
x: 2.99958, y: 1.99958Vx: 0.028832, Vy: 0.028832time13.35
x: 2.99982, y: 1.99982Vx: 0.018832, Vy: 0.018832time13.36
x: 2.99996, y: 1.99996Vx: 0.00883201, Vy: 0.00883201time13.37
x: 3, y: 2Vx: 0.00116799, Vy: -0.00116799time13.38
x: 3.00006, y: 1.99994Vx: 0.011168, Vy: -0.011168time13.39
x: 3.00022, y: 1.99978Vx: 0.021168, Vy: -0.021168time13.4
x: 3.00049, y: 1.99951Vx: 0.031168, Vy: -0.031168time13.41
x: 3.00085, y: 1.99915Vx: 0.041168, Vy: -0.041168time13.42
x: 3.00131, y: 1.99869Vx: 0.051168, Vy: -0.051168time13.43
x: 3.00187, y: 1.99813Vx: 0.061168, Vy: -0.061168time13.44
x: 3.00253, y: 1.99747Vx: 0.071168, Vy: -0.071168time13.45
x: 3.00329, y: 1.99671Vx: 0.081168, Vy: -0.081168time13.46
x: 3.00416, y: 1.99584Vx: 0.091168, Vy: -0.091168time13.47
x: 3.00512, y: 1.99488Vx: 0.101168, Vy: -0.101168time13.48
x: 3.00618, y: 1.99382Vx: 0.111168, Vy: -0.111168time13.49
x: 3.00734, y: 1.99266Vx: 0.119583, Vy: -0.121168time13.5
x: 3.00857, y: 1.9914Vx: 0.127256, Vy: -0.131168time13.51
x: 3.00988, y: 1.99004Vx: 0.134929, Vy: -0.141168time13.52
x: 3.01127, y: 1.98857Vx: 0.142602, Vy: -0.151168time13.53
x: 3.01273, y: 1.98701Vx: 0.150276, Vy: -0.161168time13.54
x: 3.01427, y: 1.98535Vx: 0.157949, Vy: -0.171168time13.55
x: 3.01589, y: 1.98359Vx: 0.164551, Vy: -0.181168time13.56
x: 3.01756, y: 1.98173Vx: 0.168693, Vy: -0.191168time13.57
x: 3.01926, y: 1.97977Vx: 0.172835, Vy: -0.201168time13.58
x: 3.02101, y: 1.9777Vx: 0.176978, Vy: -0.211168time13.59
x: 3.0228, y: 1.97554Vx: 0.18112, Vy: -0.221168time13.6
x: 3.02464, y: 1.97328Vx: 0.185262, Vy: -0.231168time13.61
x: 3.02651, y: 1.97092Vx: 0.189404, Vy: -0.241168time13.62
x: 3.02842, y: 1.96846Vx: 0.193546, Vy: -0.251168time13.63
x: 3.03037, y: 1.9659Vx: 0.195213, Vy: -0.261168time13.64
x: 3.03233, y: 1.96323Vx: 0.19653, Vy: -0.271168time13.65
x: 3.0343, y: 1.96047Vx: 0.197846, Vy: -0.281168time13.66
x: 3.03628, y: 1.95761Vx: 0.199163, Vy: -0.291168time13.67
x: 3.03828, y: 1.95465Vx: 0.200479, Vy: -0.301168time13.68
x: 3.04029, y: 1.95159Vx: 0.201796, Vy: -0.311168time13.69
x: 3.04232, y: 1.94843Vx: 0.203112, Vy: -0.321168time13.7
x: 3.04436, y: 1.94516Vx: 0.204429, Vy: -0.331168time13.71
x: 3.0464, y: 1.9418Vx: 0.204554, Vy: -0.341168time13.72
x: 3.04845, y: 1.93834Vx: 0.204554, Vy: -0.351168time13.73
x: 3.05049, y: 1.93478Vx: 0.204554, Vy: -0.361168time13.74
x: 3.05254, y: 1.93112Vx: 0.204554, Vy: -0.371168time13.75
x: 3.05458, y: 1.92736Vx: 0.204554, Vy: -0.381168time13.76
x: 3.05663, y: 1.92349Vx: 0.204554, Vy: -0.391168time13.77
x: 3.05867, y: 1.91953Vx: 0.204554, Vy: -0.401168time13.78
x: 3.06072, y: 1.91547Vx: 0.204554, Vy: -0.411168time13.79
x: 3.06277, y: 1.91131Vx: 0.204554, Vy: -0.421168time13.8
x: 3.06481, y: 1.90705Vx: 0.204554, Vy: -0.431168time13.81
x: 3.06686, y: 1.90269Vx: 0.204554, Vy: -0.441168time13.82
x: 3.0689, y: 1.89822Vx: 0.204554, Vy: -0.451168time13.83
x: 3.07095, y: 1.89366Vx: 0.204554, Vy: -0.461168time13.84
x: 3.07299, y: 1.889Vx: 0.204554, Vy: -0.471168time13.85
x: 3.07504, y: 1.88424Vx: 0.204554, Vy: -0.481168time13.86
x: 3.07708, y: 1.87938Vx: 0.204554, Vy: -0.491168time13.87
x: 3.07913, y: 1.87442Vx: 0.204554, Vy: -0.501168time13.88
x: 3.08118, y: 1.86935Vx: 0.204554, Vy: -0.511168time13.89
x: 3.08322, y: 1.86419Vx: 0.204554, Vy: -0.521168time13.9
x: 3.08527, y: 1.85893Vx: 0.204554, Vy: -0.531168time13.91
x: 3.08731, y: 1.85357Vx: 0.204554, Vy: -0.541168time13.92
x: 3.08936, y: 1.84811Vx: 0.204554, Vy: -0.551168time13.93
x: 3.0914, y: 1.84255Vx: 0.204554, Vy: -0.561168time13.94
x: 3.09345, y: 1.83688Vx: 0.204554, Vy: -0.571168time13.95
x: 3.09549, y: 1.83112Vx: 0.204554, Vy: -0.581168time13.96
x: 3.09754, y: 1.82526Vx: 0.204554, Vy: -0.591168time13.97
x: 3.09959, y: 1.8193Vx: 0.204554, Vy: -0.601168time13.98
x: 3.10163, y: 1.81324Vx: 0.204554, Vy: -0.611168time13.99
x: 3.10368, y: 1.80708Vx: 0.204554, Vy: -0.621168time14
x: 3.10572, y: 1.80081Vx: 0.204554, Vy: -0.631168time14.01
x: 3.10777, y: 1.79445Vx: 0.204554, Vy: -0.641168time14.02
x: 3.10981, y: 1.78799Vx: 0.204554, Vy: -0.651168time14.03
x: 3.11186, y: 1.78143Vx: 0.204554, Vy: -0.661168time14.04
x: 3.1139, y: 1.77477Vx: 0.204554, Vy: -0.671168time14.05
x: 3.11595, y: 1.76801Vx: 0.204554, Vy: -0.681168time14.06
x: 3.118, y: 1.76114Vx: 0.204554, Vy: -0.691168time14.07
x: 3.12004, y: 1.75418Vx: 0.204554, Vy: -0.701168time14.08
x: 3.12209, y: 1.74712Vx: 0.204554, Vy: -0.711168time14.09
x: 3.12413, y: 1.73996Vx: 0.204554, Vy: -0.721168time14.1
x: 3.12618, y: 1.7327Vx: 0.204554, Vy: -0.731168time14.11
x: 3.12822, y: 1.72534Vx: 0.204554, Vy: -0.741168time14.12
x: 3.13027, y: 1.71787Vx: 0.204554, Vy: -0.751168time14.13
x: 3.13231, y: 1.71031Vx: 0.204554, Vy: -0.761168time14.14
x: 3.13436, y: 1.70265Vx: 0.204554, Vy: -0.771168time14.15
x: 3.13641, y: 1.69489Vx: 0.204554, Vy: -0.781168time14.16
x: 3.13845, y: 1.68703Vx: 0.204554, Vy: -0.791168time14.17
x: 3.1405, y: 1.67906Vx: 0.204554, Vy: -0.801168time14.18
x: 3.14254, y: 1.671Vx: 0.204554, Vy: -0.811168time14.19
x: 3.14459, y: 1.66284Vx: 0.204554, Vy: -0.821168time14.2
x: 3.14663, y: 1.65458Vx: 0.204554, Vy: -0.831168time14.21
x: 3.14868, y: 1.64622Vx: 0.204554, Vy: -0.841168time14.22
x: 3.15072, y: 1.63776Vx: 0.204554, Vy: -0.851168time14.23
x: 3.15277, y: 1.62919Vx: 0.204554, Vy: -0.861168time14.24
x: 3.15482, y: 1.62053Vx: 0.204554, Vy: -0.871168time14.25
x: 3.15686, y: 1.61178Vx: 0.204554, Vy: -0.879534time14.26
x: 3.15891, y: 1.60294Vx: 0.204554, Vy: -0.887208time14.27
x: 3.16095, y: 1.59403Vx: 0.204554, Vy: -0.894881time14.28
x: 3.163, y: 1.58505Vx: 0.204554, Vy: -0.902554time14.29
x: 3.16504, y: 1.57598Vx: 0.204554, Vy: -0.910228time14.3
x: 3.16709, y: 1.56684Vx: 0.204554, Vy: -0.917901time14.31
x: 3.16913, y: 1.55763Vx: 0.204554, Vy: -0.92443time14.32
x: 3.17118, y: 1.54836Vx: 0.204554, Vy: -0.928572time14.33
x: 3.17322, y: 1.53905Vx: 0.204554, Vy: -0.932714time14.34
x: 3.17527, y: 1.52971Vx: 0.204554, Vy: -0.936856time14.35
x: 3.17732, y: 1.52032Vx: 0.204554, Vy: -0.940999time14.36
x: 3.17936, y: 1.51089Vx: 0.204554, Vy: -0.945141time14.37
x: 3.18141, y: 1.50141Vx: 0.204554, Vy: -0.949283time14.38
x: 3.18345, y: 1.4919Vx: 0.204554, Vy: -0.953425time14.39
x: 3.1855, y: 1.48236Vx: 0.204554, Vy: -0.955034time14.4
x: 3.18754, y: 1.4728Vx: 0.204554, Vy: -0.95635time14.41
x: 3.18959, y: 1.46323Vx: 0.204554, Vy: -0.957667time14.42
x: 3.19163, y: 1.45365Vx: 0.204554, Vy: -0.958983time14.43
x: 3.19368, y: 1.44405Vx: 0.204554, Vy: -0.9603time14.44
x: 3.19573, y: 1.43444Vx: 0.204554, Vy: -0.961616time14.45
x: 3.19777, y: 1.42482Vx: 0.204554, Vy: -0.962933time14.46
x: 3.19982, y: 1.41518Vx: 0.204554, Vy: -0.964249time14.47
x: 3.20186, y: 1.40554Vx: 0.204554, Vy: -0.964347time14.48
x: 3.20391, y: 1.3959Vx: 0.204554, Vy: -0.964347time14.49
x: 3.20595, y: 1.38625Vx: 0.204554, Vy: -0.964347time14.5
x: 3.208, y: 1.37661Vx: 0.204554, Vy: -0.964347time14.51
x: 3.21004, y: 1.36697Vx: 0.204554, Vy: -0.964347time14.52
x: 3.21209, y: 1.35732Vx: 0.204554, Vy: -0.964347time14.53
x: 3.21414, y: 1.34768Vx: 0.204554, Vy: -0.964347time14.54
x: 3.21618, y: 1.33803Vx: 0.204554, Vy: -0.964347time14.55
x: 3.21823, y: 1.32839Vx: 0.204554, Vy: -0.964347time14.56
x: 3.22027, y: 1.31875Vx: 0.204554, Vy: -0.964347time14.57
x: 3.22232, y: 1.3091Vx: 0.204554, Vy: -0.964347time14.58
x: 3.22436, y: 1.29946Vx: 0.204554, Vy: -0.964347time14.59
x: 3.22641, y: 1.28982Vx: 0.204554, Vy: -0.964347time14.6
x: 3.22845, y: 1.28017Vx: 0.204554, Vy: -0.964347time14.61
x: 3.2305, y: 1.27053Vx: 0.204554, Vy: -0.964347time14.62
x: 3.23255, y: 1.26089Vx: 0.204554, Vy: -0.964347time14.63
x: 3.23459, y: 1.25124Vx: 0.204554, Vy: -0.964347time14.64
x: 3.23664, y: 1.2416Vx: 0.204554, Vy: -0.964347time14.65
x: 3.23868, y: 1.23196Vx: 0.204554, Vy: -0.964347time14.66
x: 3.24073, y: 1.22231Vx: 0.204554, Vy: -0.964347time14.67
x: 3.24277, y: 1.21267Vx: 0.204554, Vy: -0.964347time14.68
x: 3.24482, y: 1.20303Vx: 0.204554, Vy: -0.964347time14.69
x: 3.24686, y: 1.19338Vx: 0.204554, Vy: -0.964347time14.7
x: 3.24891, y: 1.18374Vx: 0.204554, Vy: -0.964347time14.71
x: 3.25096, y: 1.1741Vx: 0.204554, Vy: -0.964347time14.72
x: 3.253, y: 1.16445Vx: 0.204554, Vy: -0.964347time14.73
x: 3.25505, y: 1.15481Vx: 0.204554, Vy: -0.964347time14.74
x: 3.25709, y: 1.14517Vx: 0.204554, Vy: -0.964347time14.75
x: 3.25914, y: 1.13552Vx: 0.204554, Vy: -0.964347time14.76
x: 3.26118, y: 1.12588Vx: 0.204554, Vy: -0.964347time14.77
x: 3.26323, y: 1.11623Vx: 0.204554, Vy: -0.964347time14.78
x: 3.26527, y: 1.10659Vx: 0.204554, Vy: -0.964347time14.79
x: 3.26732, y: 1.09695Vx: 0.204554, Vy: -0.964347time14.8
x: 3.26937, y: 1.0873Vx: 0.204554, Vy: -0.964347time14.81
x: 3.27141, y: 1.07766Vx: 0.204554, Vy: -0.964347time14.82
x: 3.27346, y: 1.06802Vx: 0.204554, Vy: -0.964347time14.83
x: 3.2755, y: 1.05837Vx: 0.204554, Vy: -0.964347time14.84
x: 3.27755, y: 1.04873Vx: 0.204554, Vy: -0.964347time14.85
x: 3.27959, y: 1.03909Vx: 0.204554, Vy: -0.964347time14.86
x: 3.28164, y: 1.02944Vx: 0.204554, Vy: -0.964347time14.87
x: 3.28368, y: 1.0198Vx: 0.204554, Vy: -0.964347time14.88
x: 3.28573, y: 1.01016Vx: 0.204554, Vy: -0.964347time14.89
x: 3.28777, y: 1.00051Vx: 0.204554, Vy: -0.964347time14.9
x: 3.28982, y: 0.99087Vx: 0.204554, Vy: -0.964347time14.91
x: 3.29187, y: 0.981226Vx: 0.204554, Vy: -0.964347time14.92
x: 3.29391, y: 0.971583Vx: 0.204554, Vy: -0.964347time14.93
x: 3.29596, y: 0.961939Vx: 0.204554, Vy: -0.964347time14.94
x: 3.298, y: 0.952296Vx: 0.204554, Vy: -0.964347time14.95
x: 3.30005, y: 0.942653Vx: 0.204554, Vy: -0.964347time14.96
x: 3.30209, y: 0.933009Vx: 0.204554, Vy: -0.964347time14.97
x: 3.30414, y: 0.923366Vx: 0.204554, Vy: -0.964347time14.98
x: 3.30618, y: 0.913722Vx: 0.204554, Vy: -0.964347time14.99
x: 3.30823, y: 0.904079Vx: 0.204554, Vy: -0.964347time15
x: 3.31028, y: 0.894435Vx: 0.204554, Vy: -0.964347time15.01
x: 3.31232, y: 0.884792Vx: 0.204554, Vy: -0.964347time15.02
x: 3.31437, y: 0.875148Vx: 0.204554, Vy: -0.964347time15.03
x: 3.31641, y: 0.865505Vx: 0.204554, Vy: -0.964347time15.04
x: 3.31846, y: 0.855861Vx: 0.204554, Vy: -0.964347time15.05
x: 3.3205, y: 0.846218Vx: 0.204554, Vy: -0.964347time15.06
x: 3.32255, y: 0.836574Vx: 0.204554, Vy: -0.964347time15.07
x: 3.32459, y: 0.826931Vx: 0.204554, Vy: -0.964347time15.08
x: 3.32664, y: 0.817287Vx: 0.204554, Vy: -0.964347time15.09
x: 3.32869, y: 0.807644Vx: 0.204554, Vy: -0.964347time15.1
x: 3.33073, y: 0.798001Vx: 0.204554, Vy: -0.964347time15.11
x: 3.33278, y: 0.788357Vx: 0.204554, Vy: -0.964347time15.12
x: 3.33482, y: 0.778714Vx: 0.204554, Vy: -0.964347time15.13
x: 3.33687, y: 0.76907Vx: 0.204554, Vy: -0.964347time15.14
x: 3.33891, y: 0.759427Vx: 0.204554, Vy: -0.964347time15.15
x: 3.34096, y: 0.749783Vx: 0.204554, Vy: -0.964347time15.16
x: 3.343, y: 0.74014Vx: 0.204554, Vy: -0.964347time15.17
x: 3.34505, y: 0.730496Vx: 0.204554, Vy: -0.964347time15.18
x: 3.3471, y: 0.720853Vx: 0.204554, Vy: -0.964347time15.19
x: 3.34914, y: 0.711209Vx: 0.204554, Vy: -0.964347time15.2
x: 3.35119, y: 0.701566Vx: 0.204554, Vy: -0.964347time15.21
x: 3.35323, y: 0.691922Vx: 0.204554, Vy: -0.964347time15.22
x: 3.35528, y: 0.682279Vx: 0.204554, Vy: -0.964347time15.23
x: 3.35732, y: 0.672635Vx: 0.204554, Vy: -0.964347time15.24
x: 3.35937, y: 0.662992Vx: 0.204554, Vy: -0.964347time15.25
x: 3.36141, y: 0.653349Vx: 0.204554, Vy: -0.964347time15.26
x: 3.36346, y: 0.643705Vx: 0.204554, Vy: -0.964347time15.27
